,CreditScore,Age,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Tenure_4-6,Tenure_7-10,Balance_150k+,Balance_Até 100k,Balance_Zerada,NumOfProducts_NumProd2+
371,0.64,75,0,1,113428.77,0,1,0,0,0,0,0,0,0,1
372,0.611,31,1,1,183487.98,0,1,0,1,0,0,0,0,0,1
373,0.802,31,1,1,187658.09,0,1,0,1,0,0,0,0,0,0
374,0.717,35,1,1,172459.39,0,1,0,1,0,1,0,1,0,1
375,0.769,39,0,1,21016.0,0,0,0,0,0,1,0,0,1,0
376,0.745,45,1,1,122381.02,1,1,0,1,0,1,0,0,0,1
377,0.572,35,1,0,128123.66,0,0,1,1,1,0,1,0,0,0
378,0.629,30,1,0,19570.63,0,0,1,0,0,0,0,1,0,0
379,0.687,39,0,0,188150.6,1,0,1,0,0,0,0,0,1,1
380,0.483,50,1,1,111020.24,0,0,0,0,0,1,0,0,1,1
381,0.69,36,1,0,123775.15,0,0,0,1,0,1,0,0,0,1
382,0.492,30,0,1,146700.22,0,1,0,0,0,1,0,1,0,1
383,0.709,28,1,0,145251.35,0,1,0,1,0,1,0,0,0,1
384,0.705,44,1,0,82463.69,0,1,0,1,0,0,0,0,0,0
385,0.56,66,1,1,15928.49,0,0,0,0,0,1,0,0,1,0
386,0.611,46,1,0,45886.33,0,0,1,1,1,0,0,0,1,1
387,0.73,62,1,1,186489.95,0,0,1,1,0,0,0,0,1,1
388,0.709,45,0,1,162922.65,0,0,1,0,0,0,0,0,1,1
389,0.544,21,1,0,9262.77,0,0,0,0,0,1,1,0,0,1
390,0.712,29,1,1,84932.4,0,1,0,0,0,1,0,0,0,0
391,0.752,38,1,1,71557.12,0,1,0,1,0,0,1,0,0,0
392,0.648,46,1,0,77405.95,1,0,1,1,0,1,0,0,0,1
393,0.556,38,0,0,417.41,1,0,1,1,0,1,0,0,1,1
394,0.594,24,1,1,71405.17,0,0,1,0,0,0,0,1,0,0
395,0.645,37,0,1,153400.24,0,1,0,0,0,0,0,0,0,1
396,0.557,33,1,1,371.05,0,0,0,1,0,0,0,1,0,0
397,0.547,32,1,0,67789.99,0,1,0,1,0,1,1,0,0,0
398,0.701,39,0,1,145894.9,0,0,0,0,0,1,0,0,1,1
399,0.616,66,1,0,183840.51,1,0,0,0,0,0,0,0,0,0
400,0.605,52,1,0,108887.44,0,0,0,1,0,0,0,1,0,0
401,0.593,38,1,1,154071.27,0,1,0,0,1,0,0,0,0,0
402,0.751,52,0,1,179291.85,0,0,1,1,0,1,0,0,1,1
403,0.443,36,0,1,56937.43,0,0,1,1,1,0,0,1,0,1
404,0.685,23,1,1,112239.03,0,0,0,1,0,1,0,0,1,1
405,0.718,36,1,0,45909.87,0,0,0,1,0,1,0,0,1,0
406,0.538,49,0,0,173779.25,1,0,1,0,0,1,0,0,0,0
407,0.611,37,1,0,125696.26,0,0,1,0,1,0,0,0,1,1
408,0.668,37,1,1,159585.61,0,1,0,1,0,1,1,0,0,1
409,0.537,41,1,0,106761.47,0,1,0,0,0,0,0,0,0,0
410,0.709,23,0,0,129590.18,0,0,1,1,0,1,0,0,1,1
411,0.85,38,1,1,80006.65,0,0,0,1,0,0,0,0,1,1
412,0.745,31,1,1,140451.52,0,0,1,0,0,0,0,0,0,0
413,0.693,41,1,1,187929.43,1,1,0,0,0,1,1,0,0,1
414,0.795,35,1,0,167155.36,0,0,1,1,0,1,0,0,1,1
415,0.626,26,0,0,191420.71,0,0,1,1,0,1,0,0,1,1
416,0.487,61,0,0,11384.45,1,1,0,0,1,0,0,0,0,0
417,0.556,39,1,1,94898.1,0,0,0,0,0,1,0,1,0,0
418,0.643,46,0,0,106781.59,0,0,0,0,1,0,0,0,1,1
419,0.605,28,0,0,159508.52,0,0,0,0,1,0,0,0,1,1
420,0.756,60,1,0,93524.19,1,1,0,0,0,0,0,0,0,0
421,0.586,38,1,0,87168.46,0,0,0,0,0,0,0,0,1,1
422,0.535,40,1,0,8128.32,1,1,0,1,0,1,0,0,0,0
423,0.678,35,1,0,125518.32,0,0,0,0,1,0,0,0,1,0
424,0.596,39,1,0,48963.59,0,0,0,1,0,1,0,0,1,0
425,0.648,26,1,0,98368.24,0,0,0,1,0,1,1,0,0,0
426,0.492,39,1,0,148584.61,0,1,0,1,0,1,0,0,0,1
427,0.702,45,1,1,27474.81,0,0,0,1,0,0,0,1,0,0
428,0.486,40,1,0,76192.21,0,1,0,0,0,1,0,1,0,0
429,0.568,40,0,0,134600.94,1,1,0,1,0,0,0,1,0,0
430,0.619,57,1,1,72467.99,1,1,0,1,0,0,0,0,0,0
431,0.724,41,0,1,199645.45,0,1,0,1,0,0,0,0,0,1
432,0.548,33,1,0,42749.85,0,1,0,0,0,0,0,0,0,0
433,0.545,37,1,0,136050.44,1,1,0,0,0,1,0,0,0,0
434,0.683,33,0,0,73564.44,0,0,0,1,0,1,0,0,1,0
435,0.762,51,0,1,85578.63,0,0,0,0,0,0,0,1,0,0
436,0.627,30,1,0,129826.89,0,1,0,0,1,0,0,1,0,1
437,0.516,35,0,0,119666.0,0,0,0,1,0,1,0,0,0,1
438,0.8,38,1,0,68052.08,0,0,0,0,0,0,1,0,0,1
439,0.464,42,1,1,164104.74,0,1,0,0,0,0,0,1,0,0
440,0.626,35,0,0,80190.36,0,0,0,0,0,0,0,0,1,0
441,0.79,31,1,0,84126.75,0,0,0,0,0,1,0,0,1,1
442,0.534,34,1,1,70179.0,0,0,0,0,0,1,0,0,0,1
443,0.745,46,1,1,118024.1,0,0,0,1,0,0,0,0,0,0
444,0.553,47,0,0,145704.19,1,0,1,1,0,0,0,0,0,0
445,0.748,26,0,1,183049.41,0,0,0,0,0,0,0,1,0,0
446,0.722,37,0,0,120906.83,0,0,0,1,0,0,0,0,1,0
447,0.501,40,1,1,100433.83,0,0,0,1,1,0,0,0,0,0
448,0.675,38,0,0,138777.0,1,0,0,0,1,0,0,1,0,0
449,0.778,47,1,0,124694.99,0,0,1,0,1,0,0,0,0,1
450,0.494,38,1,0,40084.32,0,1,0,0,0,1,1,0,0,0
451,0.85,40,0,1,119232.33,0,0,0,1,0,1,0,0,1,1
452,0.592,31,0,0,43921.36,0,0,1,1,0,1,0,0,0,0
453,0.59,44,1,0,62222.81,0,0,1,0,0,0,0,0,0,0
454,0.758,39,0,1,56577.0,0,0,0,0,1,0,0,0,0,0
455,0.506,36,1,0,164253.35,0,0,0,1,1,0,0,0,1,1
456,0.733,33,1,1,7666.73,0,0,0,1,0,0,0,0,1,0
457,0.711,38,1,0,68487.51,0,0,0,1,0,0,0,0,1,1
458,0.514,43,0,1,199273.98,1,1,0,1,0,0,0,1,0,0
459,0.637,37,1,1,186062.36,0,0,1,1,0,1,0,0,1,0
460,0.468,29,1,1,195711.16,0,1,0,1,0,0,0,0,0,1
461,0.539,39,1,0,36692.17,0,0,0,1,0,0,0,0,1,1
462,0.509,25,1,0,106920.57,0,0,1,0,0,0,0,0,0,1
463,0.662,32,1,1,48725.68,1,0,0,0,1,0,0,0,0,0
464,0.818,26,1,1,167036.94,0,0,1,1,1,0,0,0,1,1
465,0.608,33,1,0,68777.26,0,0,0,1,0,1,0,1,0,0
466,0.85,32,1,1,18924.92,0,0,1,0,0,1,0,0,1,1
467,0.816,38,1,0,71905.77,1,1,0,0,1,0,0,0,0,1
468,0.536,35,1,0,64833.28,0,0,0,1,0,1,0,0,1,1
469,0.753,35,1,1,184843.77,0,0,0,1,0,0,0,0,1,1
470,0.631,27,1,1,176730.02,0,0,1,1,0,1,0,0,0,0
471,0.703,37,1,0,20629.4,1,0,0,1,0,0,0,0,0,0
472,0.774,26,1,0,28415.36,0,0,0,1,0,0,0,1,0,0
473,0.785,28,1,0,77231.27,0,0,0,1,0,1,0,0,1,1
474,0.571,33,1,0,102750.7,0,0,0,0,0,0,0,0,1,1
475,0.621,46,0,0,34580.8,1,1,0,1,1,0,0,0,0,0
476,0.605,31,1,1,183598.77,0,1,0,0,0,0,0,0,0,0
477,0.611,40,1,0,147358.27,0,0,0,0,0,1,0,0,0,1
478,0.569,38,1,1,108469.2,0,0,0,1,0,1,0,0,1,0
479,0.658,29,1,1,20612.82,0,0,0,1,1,0,0,1,0,0
480,0.788,34,0,1,181196.76,0,0,1,1,1,0,1,0,0,0
481,0.525,23,1,0,160249.1,0,0,0,0,1,0,0,0,1,1
482,0.798,37,0,0,110783.28,0,0,0,1,0,1,0,0,1,1
483,0.486,37,1,0,144995.33,0,1,0,1,0,1,0,0,0,1
484,0.615,61,1,0,150227.85,1,0,1,1,0,1,0,0,1,1
485,0.73,35,1,1,53718.28,0,0,0,0,0,0,1,0,0,0
486,0.641,37,1,0,75248.3,0,0,0,1,0,1,0,0,1,1
487,0.542,39,1,1,14353.43,1,0,0,1,0,0,0,0,0,0
488,0.692,30,0,1,130486.57,0,0,0,1,0,0,0,0,1,1
489,0.714,55,1,1,100127.71,0,1,0,0,0,1,1,0,0,0
490,0.591,29,1,1,196356.17,0,0,1,1,0,0,0,1,0,0
491,0.71,41,1,1,9983.88,0,0,0,0,0,0,1,0,0,0
492,0.639,38,0,1,118974.77,0,0,0,0,1,0,0,1,0,1
493,0.531,47,0,0,194998.34,1,0,0,0,1,0,0,0,1,0
494,0.673,38,0,0,134901.34,1,0,0,0,0,0,1,0,0,1
495,0.765,36,1,1,72924.56,0,1,0,1,0,1,0,1,0,1
496,0.622,32,1,0,101057.95,0,0,0,0,1,0,1,0,0,1
497,0.806,40,1,1,142838.64,0,0,0,1,1,0,0,1,0,0
498,0.757,26,1,1,127059.04,0,1,0,1,0,1,0,0,0,1
499,0.57,58,0,1,116503.92,1,0,0,0,0,1,0,0,1,0
500,0.555,32,1,1,54405.79,0,0,1,1,1,0,0,0,1,1
501,0.692,54,1,1,88721.84,0,0,0,1,1,0,0,0,1,1
502,0.774,60,1,0,74135.48,1,0,0,1,1,0,0,1,0,0
503,0.638,44,1,1,111346.22,0,0,1,1,0,1,0,1,0,1
504,0.543,41,0,0,194902.16,0,0,1,0,1,0,0,0,1,0
505,0.584,31,1,0,31474.27,0,0,0,1,1,0,0,0,1,1
506,0.691,30,1,0,21198.39,0,1,0,1,0,1,0,0,0,0
507,0.684,40,1,0,186976.6,0,1,0,0,1,0,0,0,0,0
508,0.733,22,1,1,117202.19,0,0,0,1,1,0,0,0,1,1
509,0.599,37,1,1,143739.29,0,0,1,0,0,0,0,0,1,1
510,0.524,31,1,1,161811.23,0,1,0,0,0,1,0,1,0,1
511,0.632,38,1,0,98090.91,0,1,0,0,1,0,0,1,0,1
512,0.735,34,0,0,71095.41,0,0,1,1,1,0,0,0,1,1
513,0.734,34,1,1,13107.24,0,0,0,1,1,0,0,0,0,0
514,0.605,51,1,1,67110.59,1,0,0,0,0,0,0,0,0,0
515,0.793,38,1,0,88225.02,0,0,1,1,0,1,0,0,1,1
516,0.468,56,0,1,62256.87,1,0,0,0,0,1,0,0,1,1
517,0.779,37,1,0,135925.72,0,1,0,1,0,1,0,0,0,1
518,0.698,48,0,1,177815.87,1,0,0,1,1,0,0,0,0,1
519,0.707,58,0,1,126471.13,0,0,0,1,1,0,0,1,0,0
520,0.85,35,1,0,188574.12,1,0,0,0,0,0,1,0,0,0
521,0.85,56,1,1,119175.45,0,0,0,1,0,1,0,0,0,0
522,0.527,37,1,1,139093.73,0,0,1,1,1,0,0,1,0,1
523,0.696,32,1,1,115916.55,0,1,0,1,0,1,0,0,0,0
524,0.661,48,0,0,96463.25,0,0,0,1,0,0,0,0,0,0
525,0.776,31,1,1,112349.51,0,0,0,0,0,0,0,0,1,1
526,0.701,43,1,1,165303.79,0,0,0,1,0,0,0,0,1,1
527,0.61,26,1,0,166031.08,0,0,0,1,0,1,0,0,1,1
528,0.572,48,1,0,38411.79,1,1,0,0,0,0,1,0,0,0
529,0.673,30,1,1,77783.35,0,0,0,1,0,0,0,1,0,0
530,0.519,57,1,1,29871.79,0,0,1,0,0,0,0,0,0,1
531,0.702,26,0,1,59747.63,0,0,1,0,1,0,0,0,0,0
532,0.729,32,1,1,79919.13,0,0,0,1,1,0,0,1,0,0
533,0.543,35,1,0,76773.53,0,0,1,1,0,1,0,1,0,0
534,0.55,40,1,0,54018.93,0,0,0,0,0,1,0,0,0,0
535,0.608,59,1,0,70649.64,1,0,0,1,0,0,0,0,1,0
536,0.639,35,1,0,59093.39,0,1,0,1,0,1,0,0,0,1
537,0.686,34,1,0,127569.8,0,0,1,1,0,1,0,0,1,1
538,0.564,62,0,1,18260.98,1,1,0,0,1,0,0,0,0,1
539,0.745,28,1,0,73275.96,1,1,0,0,0,0,0,0,0,0
540,0.833,37,1,1,136129.49,0,0,0,1,0,1,1,0,0,1
541,0.622,26,1,1,153237.59,0,0,0,1,0,1,0,0,1,1
542,0.597,42,1,1,106841.12,0,0,0,0,1,0,0,1,0,0
543,0.721,51,1,0,109078.35,1,0,1,1,0,0,1,0,0,0
544,0.504,49,0,1,87822.14,1,0,0,0,0,1,0,0,1,1
545,0.842,44,1,0,126644.98,0,0,1,0,0,0,0,0,0,1
546,0.587,38,1,0,47414.15,0,0,0,1,0,0,0,0,1,1
547,0.479,30,1,0,41879.99,0,1,0,0,0,1,0,0,0,1
548,0.508,49,1,1,75808.1,0,0,0,1,0,1,0,0,0,1
549,0.749,24,1,1,47911.03,0,0,0,1,0,0,0,0,1,1
550,0.721,36,1,0,28737.78,0,1,0,0,0,0,0,1,0,1
551,0.674,47,1,1,2079.2,1,1,0,1,1,0,0,0,0,0
552,0.685,25,1,0,121562.33,0,0,1,0,0,1,0,0,0,0
553,0.417,34,1,0,55003.79,0,0,0,1,0,1,0,0,1,1
554,0.574,33,1,0,193131.42,0,1,0,1,0,0,0,0,0,0
555,0.59,51,0,1,191932.27,1,0,1,0,0,0,1,0,0,1
556,0.587,40,1,0,159418.1,0,1,0,1,1,0,0,0,0,1
557,0.598,41,1,0,191468.78,1,1,0,1,0,0,0,1,0,0
558,0.741,53,1,1,38913.68,0,0,1,1,0,0,0,0,1,1
559,0.85,70,1,1,705.18,0,0,1,0,1,0,0,0,1,0
560,0.584,29,0,1,138490.03,0,1,0,0,0,1,0,0,0,0
561,0.65,61,0,1,82970.69,0,0,1,1,0,0,1,0,0,0
562,0.607,36,1,1,76744.72,0,0,1,1,0,1,1,0,0,0
563,0.509,46,1,0,71244.59,1,0,0,0,0,0,0,0,1,0
564,0.689,38,1,1,12182.15,0,0,1,0,1,0,0,0,0,0
565,0.543,36,1,1,141210.5,0,0,0,1,1,0,0,0,1,1
566,0.438,54,0,0,191763.07,1,0,1,0,0,0,0,0,1,0
567,0.687,63,1,1,37938.74,0,0,1,0,0,0,0,0,0,0
568,0.737,31,1,1,74890.58,0,1,0,1,1,0,0,0,0,1
569,0.761,31,1,1,166698.18,0,0,0,1,0,1,0,0,1,1
570,0.601,44,1,1,62678.53,0,0,0,1,0,0,0,0,0,1
571,0.651,45,1,0,67740.08,1,0,0,1,0,0,0,0,1,0
572,0.745,35,1,0,161519.77,0,0,0,1,0,1,0,1,0,1
573,0.648,49,1,1,159835.78,1,0,1,0,0,1,0,0,1,1
574,0.848,40,1,1,30876.84,0,0,1,1,0,0,0,0,0,0
575,0.546,27,1,1,14858.1,0,0,0,0,0,1,0,0,1,1
576,0.439,32,1,0,75685.97,0,0,1,0,0,0,0,0,0,0
577,0.755,30,0,1,144183.1,0,0,0,1,1,0,0,0,0,1
578,0.593,41,1,0,65170.66,0,0,0,0,1,0,0,0,1,0
579,0.701,39,1,1,82526.92,0,0,0,1,0,0,0,0,1,1
580,0.701,36,1,0,169161.46,0,0,1,1,0,1,0,0,1,1
581,0.607,33,0,1,109291.39,1,0,1,0,0,0,0,0,0,1
582,0.586,57,0,1,6057.81,0,0,1,0,0,0,0,0,1,1
583,0.547,30,1,0,77077.14,0,1,0,0,0,1,0,1,0,0
584,0.647,51,0,0,54954.51,1,1,0,0,0,0,0,0,0,1
585,0.76,51,0,0,179614.8,1,0,0,0,0,0,0,0,0,0
586,0.621,53,1,0,35588.07,1,0,1,1,0,1,1,0,0,0
587,0.725,44,1,1,117356.14,0,0,0,1,1,0,0,0,1,0
588,0.526,36,1,0,160696.72,0,0,0,1,0,0,0,0,1,0
589,0.519,47,0,0,147278.43,1,0,1,0,1,0,1,0,0,1
590,0.713,38,1,1,56594.36,1,1,0,0,0,1,0,0,0,0
591,0.7,38,1,0,1299.75,0,0,0,1,0,1,0,0,0,0
592,0.666,34,1,1,25095.03,0,0,0,0,0,1,0,0,0,0
593,0.63,32,0,0,146326.45,0,0,1,1,1,0,0,1,0,0
594,0.779,26,0,1,38296.21,0,0,1,0,1,0,1,0,0,1
595,0.611,41,1,0,164061.6,0,1,0,0,0,0,0,0,0,0
596,0.685,43,1,0,107811.28,0,0,1,1,0,1,0,0,1,1
597,0.646,39,1,1,30838.51,0,1,0,1,0,1,0,0,0,0
598,0.683,57,0,0,9221.78,1,1,0,0,1,0,1,0,0,0
599,0.484,34,0,1,33738.27,0,1,0,0,1,0,0,0,0,0
600,0.601,43,0,1,110916.15,1,0,0,0,0,1,0,0,1,1
601,0.762,26,1,1,169654.57,0,0,1,0,0,1,0,0,0,1
602,0.687,72,0,1,69829.4,0,0,0,0,0,1,0,0,1,0
603,0.566,30,1,0,54926.51,1,0,0,1,1,0,0,0,1,0
604,0.702,37,1,1,94728.49,0,0,0,1,0,1,1,0,0,0
605,0.601,29,1,1,80393.27,0,0,0,1,0,1,0,0,1,0
606,0.699,53,0,1,111307.98,0,0,0,1,1,0,0,0,1,1
607,0.584,28,1,0,19834.32,0,0,0,1,0,1,0,0,1,1
608,0.699,35,1,1,78397.24,0,0,0,1,1,0,0,0,1,1
609,0.698,51,1,0,86410.28,0,1,0,0,0,0,0,0,0,0
610,0.495,30,0,0,172749.65,0,0,0,1,0,1,0,0,0,0
611,0.65,27,1,0,1002.39,0,0,0,0,1,0,0,0,1,1
612,0.605,64,1,1,13601.79,0,0,0,0,0,0,0,0,0,0
613,0.667,38,1,1,77866.91,0,0,1,1,0,0,0,1,0,0
614,0.688,26,1,1,175296.76,0,1,0,1,0,1,0,0,0,0
615,0.727,31,1,0,121751.04,1,0,1,0,0,0,0,0,1,0
616,0.754,39,1,0,89593.26,0,0,1,1,1,0,1,0,0,1
617,0.612,62,1,0,193437.89,1,1,0,0,0,1,0,0,0,0
618,0.546,42,1,1,86945.0,0,0,1,1,0,1,0,0,0,0
619,0.673,37,1,1,183318.79,0,0,1,0,0,1,0,0,1,1
620,0.593,35,1,0,71154.1,0,0,0,1,0,1,0,0,0,0
621,0.656,40,0,1,151887.16,0,0,1,0,0,1,1,0,0,0
622,0.535,53,1,1,75888.65,0,1,0,0,1,0,0,0,0,1
623,0.678,36,0,1,89566.74,0,1,0,1,0,0,0,0,0,1
624,0.477,48,0,1,26475.79,0,0,1,0,0,0,0,0,0,0
625,0.85,35,0,0,126355.8,0,0,1,1,0,1,0,0,0,0
626,0.427,29,1,1,93839.3,0,0,0,1,0,0,0,0,0,0
627,0.752,49,1,0,7698.6,0,0,0,1,0,0,0,1,0,0
628,0.649,47,1,1,145593.85,0,0,0,1,0,0,0,0,1,1
629,0.799,28,1,0,45042.56,0,0,1,0,0,0,0,0,0,0
630,0.589,61,1,0,61108.56,1,0,0,0,0,0,0,0,1,0
631,0.583,54,1,0,57553.98,1,1,0,0,1,0,0,0,0,0
632,0.839,33,1,0,62674.42,0,0,1,0,0,1,0,1,0,0
633,0.54,44,1,1,12120.79,0,1,0,1,0,0,1,0,0,1
634,0.85,31,0,0,50129.87,1,0,0,1,1,0,0,1,0,1
635,0.696,51,1,0,55022.43,0,0,1,0,1,0,0,0,1,1
636,0.66,33,0,0,117834.91,0,0,1,0,0,0,0,0,1,1
637,0.682,48,0,1,168840.23,0,0,0,1,0,0,0,0,0,0
638,0.744,43,0,1,24234.11,0,0,0,0,0,1,0,0,0,0
639,0.785,36,0,0,190627.01,0,0,0,0,1,0,0,0,0,0
640,0.752,48,1,0,156618.38,1,0,1,1,1,0,0,0,0,0
641,0.706,29,1,0,42334.38,0,0,0,0,1,0,0,0,0,0
642,0.583,27,1,1,110784.42,0,0,0,0,0,0,0,0,0,0
643,0.66,39,1,0,173683.0,1,1,0,0,1,0,0,0,0,0
644,0.819,39,1,0,27046.46,1,0,0,0,0,1,0,0,0,0
645,0.673,34,1,0,20598.59,1,0,0,0,0,1,0,1,0,0
646,0.752,30,1,1,104991.28,0,0,0,0,0,0,0,0,1,1
647,0.578,38,1,0,8996.97,0,0,0,1,0,1,0,1,0,0
648,0.438,36,1,0,64420.5,0,0,0,0,1,0,0,0,1,1
649,0.652,38,1,1,145700.22,0,0,0,1,1,0,0,0,1,1
650,0.629,49,1,1,196335.48,0,0,0,0,1,0,0,0,1,1
651,0.72,52,1,1,14781.12,0,0,0,1,0,1,0,0,1,0
652,0.668,42,1,0,108139.23,0,0,0,1,0,0,1,0,0,0
653,0.459,48,1,1,19287.06,1,1,0,1,1,0,0,0,0,0
654,0.729,31,1,1,9567.39,0,0,1,1,0,1,1,0,0,1
655,0.498,25,1,1,132210.49,0,1,0,1,0,1,0,0,0,0
656,0.549,25,0,1,21600.11,0,0,1,1,1,0,1,0,0,0
657,0.601,54,1,1,199661.5,0,1,0,0,0,0,0,0,0,1
658,0.544,64,1,1,124341.49,0,0,0,1,0,1,0,0,0,0
659,0.751,30,1,0,15766.1,0,0,0,0,1,0,0,0,1,1
660,0.632,41,1,1,33642.21,0,1,0,0,0,0,0,1,0,0
661,0.694,57,1,1,117704.65,0,0,1,1,0,1,0,0,0,0
662,0.678,31,1,1,58803.28,0,0,0,1,0,0,0,0,1,1
663,0.695,46,1,1,137537.22,0,0,0,1,1,0,0,0,1,1
664,0.661,41,0,1,131300.68,0,0,0,0,0,0,0,0,1,1
665,0.661,33,1,1,84174.81,0,0,0,1,0,1,0,0,1,1
666,0.559,31,0,1,160941.78,0,0,0,0,0,0,0,0,0,0
667,0.503,29,1,1,143954.99,0,0,0,1,0,0,0,0,1,1
668,0.695,46,1,1,56297.85,0,0,1,1,0,0,0,0,0,0
669,0.64,42,1,1,8404.73,0,0,0,0,1,0,1,0,0,0
670,0.624,48,0,0,30020.09,0,1,0,0,0,0,0,0,0,1
671,0.667,42,0,1,58137.42,0,0,0,1,0,1,0,0,1,1
672,0.642,26,0,0,47472.68,0,0,0,1,0,0,0,0,1,0
673,0.64,32,1,1,19131.71,0,0,1,0,1,0,0,0,0,1
674,0.529,35,1,1,187288.5,0,0,1,1,1,0,0,0,1,1
675,0.563,39,1,1,17603.81,0,0,0,0,1,0,0,0,1,1
676,0.593,38,1,0,67020.03,0,0,1,0,1,0,0,1,0,1
677,0.739,45,0,1,147802.94,1,1,0,1,0,1,0,0,0,0
678,0.788,70,1,1,41610.62,0,0,1,0,0,0,0,0,1,1
679,0.684,38,1,0,44255.65,0,0,1,0,0,0,0,0,1,1
680,0.482,55,0,1,78416.14,0,0,0,1,1,0,0,1,0,0
681,0.591,58,0,1,137254.55,0,0,1,1,1,0,0,0,0,0
682,0.651,41,0,1,151303.48,0,1,0,0,1,0,0,0,0,0
683,0.749,40,0,0,86333.63,0,1,0,0,0,1,0,0,0,1
684,0.583,24,0,0,89801.9,0,0,0,1,0,1,0,0,0,0
685,0.661,42,0,0,29358.57,1,0,1,1,0,0,1,0,0,0
686,0.715,31,1,1,181600.72,0,0,0,0,0,0,0,0,0,1
687,0.769,45,1,0,124118.71,1,1,0,0,1,0,0,0,0,0
688,0.625,51,1,0,38867.46,1,0,0,0,0,1,0,0,0,0
689,0.641,36,1,0,31106.67,0,0,0,0,1,0,0,1,0,0
690,0.716,27,1,0,67611.36,0,1,0,1,0,0,0,0,0,1
691,0.767,43,1,0,77837.63,0,0,0,1,0,0,0,1,0,1
692,0.745,36,0,0,6078.46,0,1,0,1,0,1,0,0,0,0
693,0.589,34,1,1,177896.92,0,0,0,1,1,0,0,0,1,1
694,0.796,45,1,1,123882.73,0,0,0,0,0,0,0,0,0,0
695,0.664,57,1,1,15304.08,0,0,0,1,1,0,0,0,1,1
696,0.445,62,1,1,76569.64,1,0,1,1,0,0,0,1,0,0
697,0.543,57,1,1,120657.32,1,1,0,0,0,0,0,0,0,1
698,0.746,36,1,1,16436.56,0,0,1,1,0,0,0,0,1,1
699,0.742,33,1,1,107667.91,0,1,0,1,0,0,1,0,0,0
700,0.75,32,1,0,95611.47,0,0,0,0,1,0,0,0,1,1
701,0.669,30,0,0,19799.26,0,0,0,1,0,1,0,1,0,0
702,0.594,49,0,1,123214.74,0,0,1,0,0,0,0,0,0,1
703,0.574,36,0,1,71709.12,0,0,1,1,0,0,0,0,1,1
704,0.659,36,1,1,149066.14,0,1,0,1,0,0,0,1,0,1
705,0.75,40,1,0,20451.99,1,1,0,1,1,0,1,0,0,1
706,0.626,35,1,1,32825.5,0,1,0,1,1,0,0,1,0,0
707,0.62,42,1,0,6232.31,0,0,0,1,1,0,0,0,1,1
708,0.58,35,0,1,10357.03,0,0,0,0,0,1,0,0,1,1
709,0.686,34,1,0,147794.63,0,0,0,0,0,0,0,0,0,1
710,0.54,48,0,0,116973.48,0,0,0,1,0,0,0,0,0,0
711,0.634,35,1,0,129964.94,0,1,0,1,1,0,0,0,0,0
712,0.632,38,1,0,92816.86,0,0,1,1,0,0,0,0,0,0
713,0.501,41,1,0,172114.67,0,0,0,0,0,0,0,0,0,0
714,0.65,25,1,0,16649.31,1,0,1,0,0,0,0,1,0,1
715,0.786,34,1,0,144517.19,0,0,0,1,0,1,0,0,1,1
716,0.554,37,0,0,182038.6,0,1,0,0,1,0,0,1,0,0
717,0.701,42,0,0,24210.56,0,0,1,0,1,0,0,0,1,1
718,0.474,45,0,0,172175.9,0,0,0,1,0,1,0,0,1,1
719,0.621,43,1,1,47578.45,0,0,0,0,1,0,0,0,1,0
720,0.672,56,1,1,150694.42,1,0,1,0,0,0,1,0,0,1
721,0.459,42,1,1,177683.02,1,0,1,0,1,0,0,0,0,1
722,0.669,23,0,0,66088.83,0,0,0,1,0,0,0,0,1,1
723,0.776,38,1,0,169291.7,0,0,0,0,0,0,1,0,0,0
724,0.694,36,1,1,117140.41,0,0,0,1,0,0,0,1,0,0
725,0.787,42,1,1,79510.37,0,0,0,0,0,1,0,0,0,1
726,0.58,37,0,1,77108.66,0,0,0,1,0,1,0,0,1,1
727,0.711,25,1,1,9679.28,0,0,0,0,0,1,0,0,1,1
728,0.673,40,1,0,81753.92,0,0,0,0,1,0,0,0,0,0
729,0.499,57,0,0,131372.38,1,0,0,0,0,0,0,0,1,0
730,0.591,24,1,1,25310.82,0,0,0,1,1,0,0,0,0,0
731,0.769,25,0,0,187925.75,0,0,0,0,0,1,0,0,1,1
732,0.657,31,0,0,98820.39,0,0,1,1,0,0,0,0,0,0
733,0.738,43,1,0,64166.7,1,1,0,1,0,1,0,0,0,1
734,0.545,60,0,1,176924.21,1,1,0,0,0,1,0,0,0,0
735,0.497,47,1,1,90055.08,0,0,0,1,1,0,0,0,1,0
736,0.816,67,1,1,72814.31,0,0,1,1,1,0,1,0,0,0
737,0.525,36,0,1,168290.06,0,0,0,1,0,0,0,0,0,0
738,0.725,46,1,0,161767.38,0,0,0,1,1,0,0,0,1,1
739,0.692,28,1,0,44420.18,0,0,0,0,0,1,0,1,0,1
740,0.618,24,0,1,37147.61,0,0,0,0,0,1,0,0,0,0
741,0.546,24,1,1,125381.02,0,0,0,1,0,1,1,0,0,0
742,0.635,29,1,1,149853.89,0,0,0,1,0,1,0,0,0,0
743,0.611,49,0,0,161435.02,1,0,0,0,0,0,0,1,0,1
744,0.65,60,1,1,102925.76,0,0,0,1,0,1,0,0,1,1
745,0.606,40,1,1,70899.27,0,0,0,1,1,0,0,0,1,1
